radius,norm_height,angle_degrees,Gauss_Curvature,Mean_Curvature,K1,K2,thickness,phh3
430.60147032268605,0.6568880725364116,-12.388346313404156,3.0001271634053703e-06,0.0017379400523238695,0.0018533533099589878,0.0016225267946887514,54.7620768656586,31.733305
354.5915556661067,0.6814991968114841,-7.704105562317295,1.4218473270706664e-06,0.0013835518623852249,0.0020250688222305663,0.0007420349025398832,50.488276348322316,33.069107
433.20993067783263,0.4142410953329915,-117.23166224064926,1.3142523359758582e-06,0.0017798925985614798,0.003181832449333701,0.0003779527477892583,93.83246718904539,42.57696
448.62367135003905,0.4351472065382606,-104.25078274927692,3.5316971044593782e-06,0.002632734153946227,0.004528349258749481,0.0007371190491429736,100.39441258807,43.66296
473.0610576638272,0.4139532554807423,-101.2023320024962,4.867977613649754e-06,0.0027759758931167953,0.004502111187870073,0.0010498405983635174,86.56132119390278,44.533302
274.99602866153487,0.548766918580197,-96.75995990953098,-4.706426316500302e-06,0.0007889617021770261,0.0029986540136993094,-0.0014207306093452572,73.43988259452219,42.68765
538.8265475428458,0.914402098242,173.36401308801345,5.075573755707709e-07,0.0015840138330193852,0.0029945554867118903,0.00017347217932687993,75.3861680420824,22.848366
447.8924663061448,0.43624796571947494,-93.24549504584189,4.495714911324728e-06,0.0028589069417916334,0.004781952239227901,0.0009358616443553659,90.46455188376777,45.194683
682.6061171039195,0.8100743275539672,-172.69498046089274,7.5723582777213975e-06,0.002796210748504665,0.0038107317909555774,0.0017816897060537523,98.38880243495171,8.687269
397.5018394315044,0.9955061423534814,128.03626106036586,9.052957660563305e-06,0.0031190417190587847,0.004044427156336013,0.002193656281781556,66.5449839492625,49.508057
461.0901686628951,0.3871174511055477,-103.61087073264952,2.763922456637262e-06,0.00234053389287324,0.004034027960584876,0.0006470398251616048,75.18166731554497,44.996616
267.7851869878204,0.7574965102421252,-179.16805280127008,-1.5589966086218754e-05,0.0002781060082307985,0.00411489702903892,-0.003558685012577323,63.23077156321161,55.886124
527.8386819990619,0.9395670859790133,68.6481480524728,1.7522380144586378e-05,0.004182778996985732,0.004451557617291296,0.003914000376680166,47.649884995533355,36.691456
