z_grid,area,stage,type,sample_id
2475.9693658723304,24821.818495356012,HH17,mean,mean
2488.601862636985,24821.818495356012,HH17,mean,mean
2501.2343594016397,24821.818495356012,HH17,mean,mean
2513.8668561662944,24821.818495356012,HH17,mean,mean
0.0,4655.962053373356,HH20,individual,sample_0
25.127883117757158,7777.460796294363,HH20,individual,sample_0
50.255766235514315,10898.95953921537,HH20,individual,sample_0
75.38364935327147,14020.458282136377,HH20,individual,sample_0
100.51153247102863,17023.96970966904,HH20,individual,sample_0
125.6394155887858,19002.90823180802,HH20,individual,sample_0
150.76729870654293,20981.846753947004,HH20,individual,sample_0
175.8951818243001,22960.78527608599,HH20,individual,sample_0
201.02306494205726,24944.48587192977,HH20,individual,sample_0
226.15094805981443,26946.4817708962,HH20,individual,sample_0
251.2788311775716,28948.477669862626,HH20,individual,sample_0
276.40671429532875,30950.473568829053,HH20,individual,sample_0
301.53459741308586,33047.69447578618,HH20,individual,sample_0
326.662480530843,35357.06891454371,HH20,individual,sample_0
351.7903636486002,37666.44335330125,HH20,individual,sample_0
376.91824676635736,39975.81779205878,HH20,individual,sample_0
402.0461298841145,42386.82226983282,HH20,individual,sample_0
427.1740130018717,44942.236800770144,HH20,individual,sample_0
452.30189611962885,47497.65133170747,HH20,individual,sample_0
477.429779237386,50053.0658626448,HH20,individual,sample_0
502.5576623551432,52603.074589933836,HH20,individual,sample_0
527.6855454729003,55148.01942556609,HH20,individual,sample_0
552.8134285906575,57692.96426119835,HH20,individual,sample_0
577.9413117084147,60237.909096830605,HH20,individual,sample_0
603.0691948261717,62760.868505934086,HH20,individual,sample_0
628.1970779439289,65270.32976196004,HH20,individual,sample_0
653.324961061686,67779.791017986,HH20,individual,sample_0
678.4528441794432,70289.25227401196,HH20,individual,sample_0
703.5807272972004,72719.63811405517,HH20,individual,sample_0
728.7086104149575,75119.70695126013,HH20,individual,sample_0
753.8364935327147,77519.77578846508,HH20,individual,sample_0
778.9643766504719,79919.84462567004,HH20,individual,sample_0
804.092259768229,82486.36485433514,HH20,individual,sample_0
829.2201428859862,85087.91799723668,HH20,individual,sample_0
854.3480260037434,87689.47114013822,HH20,individual,sample_0
879.4759091215005,90291.02428303976,HH20,individual,sample_0
904.6037922392577,93209.32913827692,HH20,individual,sample_0
929.7316753570149,96151.69849066118,HH20,individual,sample_0
954.859558474772,99094.06784304543,HH20,individual,sample_0
979.9874415925292,102067.74324077791,HH20,individual,sample_0
1005.1153247102864,105968.73575976434,HH20,individual,sample_0
1030.2432078280435,109869.72827875076,HH20,individual,sample_0
1055.3710909458007,113770.72079773717,HH20,individual,sample_0
1080.4989740635579,117826.53786106616,HH20,individual,sample_0
1105.626857181315,122866.59079551723,HH20,individual,sample_0
1130.7547402990722,127906.6437299683,HH20,individual,sample_0
1155.8826234168293,132946.69666441937,HH20,individual,sample_0
1181.0105065345865,138146.54892087667,HH20,individual,sample_0
1206.1383896523434,143854.690611513,HH20,individual,sample_0
1231.2662727701006,149562.8323021494,HH20,individual,sample_0
1256.3941558878578,155270.97399278582,HH20,individual,sample_0
1281.522039005615,161089.0513175425,HH20,individual,sample_0
1306.649922123372,167118.21561670362,HH20,individual,sample_0
1331.7778052411293,173147.3799158647,HH20,individual,sample_0
1356.9056883588864,179176.5442150258,HH20,individual,sample_0
1382.0335714766436,185096.86227218842,HH20,individual,sample_0
1407.1614545944008,190881.8235113258,HH20,individual,sample_0
1432.289337712158,196666.78475046318,HH20,individual,sample_0
1457.417220829915,202451.74598960057,HH20,individual,sample_0
1482.5451039476723,208234.24694812277,HH20,individual,sample_0
1507.6729870654294,214014.72668712688,HH20,individual,sample_0
1532.8008701831866,219795.20642613096,HH20,individual,sample_0
1557.9287533009438,225575.68616513506,HH20,individual,sample_0
1583.056636418701,230100.94873386552,HH20,individual,sample_0
1608.184519536458,233956.9916250704,HH20,individual,sample_0
1633.3124026542152,237813.0345162753,HH20,individual,sample_0
1658.4402857719724,241669.0774074802,HH20,individual,sample_0
1683.5681688897296,243435.1514701015,HH20,individual,sample_0
1708.6960520074867,244524.91949329106,HH20,individual,sample_0
1733.823935125244,245614.68751648063,HH20,individual,sample_0
1758.951818243001,246704.45553967016,HH20,individual,sample_0
1784.0797013607582,245367.68919433997,HH20,individual,sample_0
1809.2075844785154,243631.90761118362,HH20,individual,sample_0
1834.3354675962726,241896.12602802727,HH20,individual,sample_0
1859.4633507140297,240160.3444448709,HH20,individual,sample_0
1884.591233831787,237011.97694643075,HH20,individual,sample_0
1909.719116949544,233807.88542976158,HH20,individual,sample_0
1934.8470000673012,230603.7939130924,HH20,individual,sample_0
1959.9748831850584,227493.32861447686,HH20,individual,sample_0
1985.1027663028156,225722.70243380187,HH20,individual,sample_0
2010.2306494205727,223952.07625312684,HH20,individual,sample_0
2035.3585325383297,222181.45007245187,HH20,individual,sample_0
2060.486415656087,220581.31536451963,HH20,individual,sample_0
2085.614298773844,219822.0258593993,HH20,individual,sample_0
2110.7421818916014,219062.73635427895,HH20,individual,sample_0
2135.8700650093583,218303.44684915862,HH20,individual,sample_0
2160.9979481271157,216473.35078889603,HH20,individual,sample_0
2186.1258312448726,211775.0432012039,HH20,individual,sample_0
2211.25371436263,207076.73561351167,HH20,individual,sample_0
2236.381597480387,202378.42802581954,HH20,individual,sample_0
2261.5094805981444,195936.71286847434,HH20,individual,sample_0
2286.6373637159013,186590.70396914062,HH20,individual,sample_0
2311.7652468336587,177244.69506980677,HH20,individual,sample_0
2336.8931299514156,167898.68617047305,HH20,individual,sample_0
2362.021013069173,157578.7982308543,HH20,individual,sample_0
2387.14889618693,146196.99334524738,HH20,individual,sample_0
2412.276779304687,134815.18845964049,HH20,individual,sample_0
2437.4046624224443,123433.38357403336,HH20,individual,sample_0
2462.532545540201,114723.29633410313,HH20,individual,sample_0
2487.6604286579586,107934.88720024427,HH20,individual,sample_0
2512.7883117757156,101146.47806638552,HH20,individual,sample_0
2537.916194893473,94358.06893252664,HH20,individual,sample_0
2563.04407801123,93933.61557149503,HH20,individual,sample_0
2588.1719611289873,96436.88742477278,HH20,individual,sample_0
2613.299844246744,98940.1592780505,HH20,individual,sample_0
2638.4277273645016,101443.43113132827,HH20,individual,sample_0
2663.5556104822585,112249.87969008365,HH20,individual,sample_0
2688.683493600016,125287.84210140133,HH20,individual,sample_0
2713.811376717773,138325.8045127188,HH20,individual,sample_0
2738.9392598355303,151363.7669240365,HH20,individual,sample_0
2764.067142953287,169556.4156465533,HH20,individual,sample_0
2789.1950260710446,188376.80172057624,HH20,individual,sample_0
2814.3229091888015,207197.18779459887,HH20,individual,sample_0
2839.450792306559,226017.5738686218,HH20,individual,sample_0
2864.578675424316,241687.3918838484,HH20,individual,sample_0
2889.7065585420733,257340.4425736717,HH20,individual,sample_0
2914.83444165983,272993.4932634947,HH20,individual,sample_0
2939.9623247775876,287839.16706121125,HH20,individual,sample_0
2965.0902078953445,295251.31534870894,HH20,individual,sample_0
2990.218091013102,302663.4636362068,HH20,individual,sample_0
3015.345974130859,310075.6119237045,HH20,individual,sample_0
3040.4738572486162,315480.2179538154,HH20,individual,sample_0
3065.601740366373,312916.3879671797,HH20,individual,sample_0
3090.7296234841306,310352.557980544,HH20,individual,sample_0
3115.8575066018875,307788.7279939083,HH20,individual,sample_0
3140.985389719645,302561.44729763723,HH20,individual,sample_0
3166.113272837402,291250.7493613082,HH20,individual,sample_0
3191.2411559551592,279940.0514249789,HH20,individual,sample_0
3216.369039072916,268629.3534886498,HH20,individual,sample_0
3241.496922190673,256535.1419737752,HH20,individual,sample_0
3266.6248053084305,243302.9801720318,HH20,individual,sample_0
3291.7526884261874,230070.81837028862,HH20,individual,sample_0
3316.880571543945,216838.6565685452,HH20,individual,sample_0
3342.0084546617018,205687.9555665205,HH20,individual,sample_0
3367.136337779459,196528.8250019331,HH20,individual,sample_0
3392.264220897216,187369.69443734584,HH20,individual,sample_0
3417.3921040149735,178210.56387275842,HH20,individual,sample_0
3442.5199871327304,173517.6089405996,HH20,individual,sample_0
3467.647870250488,171628.8212165488,HH20,individual,sample_0
3492.7757533682448,169740.03349249798,HH20,individual,sample_0
3517.903636486002,167851.24576844717,HH20,individual,sample_0
3543.031519603759,171391.25578318725,HH20,individual,sample_0
3568.1594027215165,177068.03776526538,HH20,individual,sample_0
3593.2872858392734,182744.81974734343,HH20,individual,sample_0
3618.415168957031,188421.60172942156,HH20,individual,sample_0
3643.5430520747877,199010.3682836337,HH20,individual,sample_0
3668.670935192545,210671.3035260315,HH20,individual,sample_0
3693.798818310302,222332.2387684291,HH20,individual,sample_0
3718.9267014280595,233993.17401082692,HH20,individual,sample_0
3744.0545845458164,244709.11466261736,HH20,individual,sample_0
3769.182467663574,255347.43666227013,HH20,individual,sample_0
3794.3103507813307,265985.7586619227,HH20,individual,sample_0
3819.438233899088,276547.75364155916,HH20,individual,sample_0
3844.566117016845,284396.69956574467,HH20,individual,sample_0
3869.6940001346024,292245.6454899303,HH20,individual,sample_0
3894.8218832523594,300094.5914141158,HH20,individual,sample_0
3919.949766370117,307662.45134809264,HH20,individual,sample_0
3945.0776494878737,313359.6120577603,HH20,individual,sample_0
3970.205532605631,319056.7727674281,HH20,individual,sample_0
3995.333415723388,324753.93347709574,HH20,individual,sample_0
4020.4612988411454,330226.5841674655,HH20,individual,sample_0
4045.5891819589024,334963.8693674185,HH20,individual,sample_0
4070.7170650766593,339701.1545673716,HH20,individual,sample_0
4095.8449481944167,344438.4397673248,HH20,individual,sample_0
4120.972831312174,349422.49791799986,HH20,individual,sample_0
4146.100714429931,354891.698126912,HH20,individual,sample_0
4171.228597547688,360360.8983358242,HH20,individual,sample_0
4196.356480665445,365830.09854473633,HH20,individual,sample_0
4221.484363783203,372215.38813684357,HH20,individual,sample_0
4246.61224690096,379764.59398251056,HH20,individual,sample_0
4271.740130018717,387313.79982817755,HH20,individual,sample_0
4296.868013136474,394863.0056738445,HH20,individual,sample_0
4321.995896254231,401163.011271853,HH20,individual,sample_0
4347.123779371988,406414.5927984256,HH20,individual,sample_0
4372.251662489745,411666.17432499817,HH20,individual,sample_0
4397.379545607502,416917.7558515707,HH20,individual,sample_0
4422.50742872526,415241.07423095696,HH20,individual,sample_0
4447.635311843017,409783.6689256436,HH20,individual,sample_0
4472.763194960774,404326.26362033025,HH20,individual,sample_0
4497.891078078531,398868.8583150169,HH20,individual,sample_0
4523.018961196289,381264.97599005344,HH20,individual,sample_0
4548.146844314046,359617.0945853139,HH20,individual,sample_0
4573.274727431803,337969.2131805744,HH20,individual,sample_0
4598.4026105495595,316321.3317758349,HH20,individual,sample_0
4623.530493667317,270853.3157299426,HH20,individual,sample_0
4648.658376785074,221296.3155771213,HH20,individual,sample_0
4673.786259902831,171739.31542430006,HH20,individual,sample_0
4698.914143020588,122182.31527147879,HH20,individual,sample_0
4724.042026138346,120039.22503266312,HH20,individual,sample_0
4749.169909256103,120039.22503266312,HH20,individual,sample_0
4774.29779237386,120039.22503266312,HH20,individual,sample_0
4799.425675491617,120039.22503266312,HH20,individual,sample_0
4824.553558609374,120039.22503266312,HH20,individual,sample_0
4849.681441727132,120039.22503266312,HH20,individual,sample_0
4874.809324844889,120039.22503266312,HH20,individual,sample_0
4899.9372079626455,120039.22503266312,HH20,individual,sample_0
4925.065091080402,120039.22503266312,HH20,individual,sample_0
4950.19297419816,120039.22503266312,HH20,individual,sample_0
4975.320857315917,120039.22503266312,HH20,individual,sample_0
5000.448740433674,120039.22503266312,HH20,individual,sample_0
0.0,5592.180634338335,HH20,individual,sample_1
25.127883117757158,8397.74509608859,HH20,individual,sample_1
50.255766235514315,11203.309557838846,HH20,individual,sample_1
75.38364935327147,14008.8740195891,HH20,individual,sample_1
100.51153247102863,16839.710780787565,HH20,individual,sample_1
125.6394155887858,19781.66120216293,HH20,individual,sample_1
150.76729870654293,22723.611623538294,HH20,individual,sample_1
175.8951818243001,25665.562044913662,HH20,individual,sample_1
201.02306494205726,28537.21880107621,HH20,individual,sample_1
226.15094805981443,31289.493783434602,HH20,individual,sample_1
251.2788311775716,34041.76876579299,HH20,individual,sample_1
276.40671429532875,36794.04374815139,HH20,individual,sample_1
301.53459741308586,39838.59117734464,HH20,individual,sample_1
326.662480530843,43116.63098263679,HH20,individual,sample_1
351.7903636486002,46394.67078792893,HH20,individual,sample_1
376.91824676635736,49672.71059322108,HH20,individual,sample_1
402.0461298841145,53272.804101266345,HH20,individual,sample_1
427.1740130018717,56985.3473377838,HH20,individual,sample_1
452.30189611962885,60697.89057430126,HH20,individual,sample_1
477.429779237386,64410.433810818715,HH20,individual,sample_1
502.5576623551432,68475.9449399709,HH20,individual,sample_1
527.6855454729003,72569.45758413954,HH20,individual,sample_1
552.8134285906575,76662.97022830817,HH20,individual,sample_1
577.9413117084147,80767.67633437864,HH20,individual,sample_1
603.0691948261717,84961.31013255651,HH20,individual,sample_1
628.1970779439289,89154.94393073439,HH20,individual,sample_1
653.324961061686,93348.57772891226,HH20,individual,sample_1
678.4528441794432,97373.9645040125,HH20,individual,sample_1
703.5807272972004,101001.2988355163,HH20,individual,sample_1
728.7086104149575,104628.63316702007,HH20,individual,sample_1
753.8364935327147,108255.96749852388,HH20,individual,sample_1
778.9643766504719,111691.27239399879,HH20,individual,sample_1
804.092259768229,114920.53484190855,HH20,individual,sample_1
829.2201428859862,118149.7972898183,HH20,individual,sample_1
854.3480260037434,121379.05973772806,HH20,individual,sample_1
879.4759091215005,124437.63332643938,HH20,individual,sample_1
904.6037922392577,127411.25824622595,HH20,individual,sample_1
929.7316753570149,130384.8831660125,HH20,individual,sample_1
954.859558474772,133358.50808579905,HH20,individual,sample_1
979.9874415925292,136479.14552429752,HH20,individual,sample_1
1005.1153247102864,139625.1183422927,HH20,individual,sample_1
1030.2432078280435,142771.0911602879,HH20,individual,sample_1
1055.3710909458007,145932.62566181668,HH20,individual,sample_1
1080.4989740635579,149484.92490134866,HH20,individual,sample_1
1105.626857181315,153037.22414088066,HH20,individual,sample_1
1130.7547402990722,156589.52338041266,HH20,individual,sample_1
1155.8826234168293,160080.05183106355,HH20,individual,sample_1
1181.0105065345865,163356.09325504763,HH20,individual,sample_1
1206.1383896523434,166632.13467903165,HH20,individual,sample_1
1231.2662727701006,169908.1761030157,HH20,individual,sample_1
1256.3941558878578,172962.90477964465,HH20,individual,sample_1
1281.522039005615,175697.7045287115,HH20,individual,sample_1
1306.649922123372,178432.50427777832,HH20,individual,sample_1
1331.7778052411293,181167.30402684514,HH20,individual,sample_1
1356.9056883588864,183513.79941761823,HH20,individual,sample_1
1382.0335714766436,185595.1060261037,HH20,individual,sample_1
1407.1614545944008,187676.41263458913,HH20,individual,sample_1
1432.289337712158,189757.7192430746,HH20,individual,sample_1
1457.417220829915,191569.94440570072,HH20,individual,sample_1
1482.5451039476723,193306.05260202117,HH20,individual,sample_1
1507.6729870654294,195042.16079834165,HH20,individual,sample_1
1532.8008701831866,196778.2689946621,HH20,individual,sample_1
1557.9287533009438,197723.6612770285,HH20,individual,sample_1
1583.056636418701,198640.20300540354,HH20,individual,sample_1
1608.184519536458,199556.74473377859,HH20,individual,sample_1
1633.3124026542152,200365.72941188744,HH20,individual,sample_1
1658.4402857719724,200565.69062230075,HH20,individual,sample_1
1683.5681688897296,200765.65183271407,HH20,individual,sample_1
1708.6960520074867,200965.61304312738,HH20,individual,sample_1
1733.823935125244,201190.74613951438,HH20,individual,sample_1
1758.951818243001,201465.75825298685,HH20,individual,sample_1
1784.0797013607582,201740.77036645933,HH20,individual,sample_1
1809.2075844785154,202015.78247993183,HH20,individual,sample_1
1834.3354675962726,202418.35288279993,HH20,individual,sample_1
1859.4633507140297,202938.3408622156,HH20,individual,sample_1
1884.591233831787,203458.3288416313,HH20,individual,sample_1
1909.719116949544,203978.31682104702,HH20,individual,sample_1
1934.8470000673012,204087.2598903006,HH20,individual,sample_1
1959.9748831850584,204025.02900105514,HH20,individual,sample_1
1985.1027663028156,203962.79811180968,HH20,individual,sample_1
2010.2306494205727,203900.5672225642,HH20,individual,sample_1
2035.3585325383297,200578.10750806326,HH20,individual,sample_1
2060.486415656087,196858.02914509547,HH20,individual,sample_1
2085.614298773844,193137.95078212774,HH20,individual,sample_1
2110.7421818916014,189040.57123241344,HH20,individual,sample_1
2135.8700650093583,180394.69416902305,HH20,individual,sample_1
2160.9979481271157,171748.81710563248,HH20,individual,sample_1
2186.1258312448726,163102.9400422421,HH20,individual,sample_1
2211.25371436263,153479.62448579827,HH20,individual,sample_1
2236.381597480387,141101.59633505283,HH20,individual,sample_1
2261.5094805981444,128723.5681843072,HH20,individual,sample_1
2286.6373637159013,116345.54003356176,HH20,individual,sample_1
2311.7652468336587,104937.74175475698,HH20,individual,sample_1
2336.8931299514156,94729.29561726438,HH20,individual,sample_1
2362.021013069173,84520.84947977157,HH20,individual,sample_1
2387.14889618693,74312.40334227897,HH20,individual,sample_1
2412.276779304687,68300.99897512447,HH20,individual,sample_1
2437.4046624224443,64728.228289160215,HH20,individual,sample_1
2462.532545540201,61155.45760319603,HH20,individual,sample_1
2487.6604286579586,57582.68691723178,HH20,individual,sample_1
2512.7883117757156,60938.47207497571,HH20,individual,sample_1
2537.916194893473,65837.92726488726,HH20,individual,sample_1
2563.04407801123,70737.3824547987,HH20,individual,sample_1
2588.1719611289873,75678.41007857052,HH20,individual,sample_1
2613.299844246744,94004.50782746705,HH20,individual,sample_1
2638.4277273645016,112330.60557636392,HH20,individual,sample_1
2663.5556104822585,130656.70332526045,HH20,individual,sample_1
2688.683493600016,149004.5057014068,HH20,individual,sample_1
2713.811376717773,167445.81084717828,HH20,individual,sample_1
2738.9392598355303,185887.1159929501,HH20,individual,sample_1
2764.067142953287,204328.42113872158,HH20,individual,sample_1
2789.1950260710446,220827.68688863868,HH20,individual,sample_1
2814.3229091888015,234072.14898428382,HH20,individual,sample_1
2839.450792306559,247316.61107992922,HH20,individual,sample_1
2864.578675424316,260561.07317557436,HH20,individual,sample_1
2889.7065585420733,269507.8469416298,HH20,individual,sample_1
2914.83444165983,275064.079624348,HH20,individual,sample_1
2939.9623247775876,280620.3123070664,HH20,individual,sample_1
2965.0902078953445,286176.54498978466,HH20,individual,sample_1
2990.218091013102,285077.1139683579,HH20,individual,sample_1
3015.345974130859,281691.1162886928,HH20,individual,sample_1
3040.4738572486162,278305.1186090277,HH20,individual,sample_1
3065.601740366373,274919.12092936266,HH20,individual,sample_1
3090.7296234841306,264764.8596093575,HH20,individual,sample_1
3115.8575066018875,254097.99287153175,HH20,individual,sample_1
3140.985389719645,243431.12613370584,HH20,individual,sample_1
3166.113272837402,232409.67265492704,HH20,individual,sample_1
3191.2411559551592,218656.63679611284,HH20,individual,sample_1
3216.369039072916,204903.6009372989,HH20,individual,sample_1
3241.496922190673,191150.56507848494,HH20,individual,sample_1
3266.6248053084305,177875.96359072797,HH20,individual,sample_1
3291.7526884261874,165716.67146407452,HH20,individual,sample_1
3316.880571543945,153557.37933742086,HH20,individual,sample_1
3342.0084546617018,141398.08721076744,HH20,individual,sample_1
3367.136337779459,132154.16556382235,HH20,individual,sample_1
3392.264220897216,125999.81588656583,HH20,individual,sample_1
3417.3921040149735,119845.4662093092,HH20,individual,sample_1
3442.5199871327304,113691.11653205269,HH20,individual,sample_1
3467.647870250488,111800.88753252524,HH20,individual,sample_1
3492.7757533682448,112003.35410558278,HH20,individual,sample_1
3517.903636486002,112205.82067864032,HH20,individual,sample_1
3543.031519603759,112408.28725169785,HH20,individual,sample_1
3568.1594027215165,116319.9222152791,HH20,individual,sample_1
3593.2872858392734,120855.04919103786,HH20,individual,sample_1
3618.415168957031,125390.17616679671,HH20,individual,sample_1
3643.5430520747877,130009.89009465443,HH20,individual,sample_1
3668.670935192545,136588.43967279835,HH20,individual,sample_1
3693.798818310302,143166.98925094213,HH20,individual,sample_1
3718.9267014280595,149745.53882908606,HH20,individual,sample_1
3744.0545845458164,156101.9853293982,HH20,individual,sample_1
3769.182467663574,161700.78914411907,HH20,individual,sample_1
3794.3103507813307,167299.59295883984,HH20,individual,sample_1
3819.438233899088,172898.39677356073,HH20,individual,sample_1
3844.566117016845,178194.77974771365,HH20,individual,sample_1
3869.6940001346024,183059.54253564795,HH20,individual,sample_1
3894.8218832523594,187924.3053235822,HH20,individual,sample_1
3919.949766370117,192789.0681115165,HH20,individual,sample_1
3945.0776494878737,197140.9614860368,HH20,individual,sample_1
3970.205532605631,201147.06985517955,HH20,individual,sample_1
3995.333415723388,205153.1782243222,HH20,individual,sample_1
4020.4612988411454,209159.28659346496,HH20,individual,sample_1
4045.5891819589024,213074.0001114921,HH20,individual,sample_1
4070.7170650766593,216963.32400611043,HH20,individual,sample_1
4095.8449481944167,220852.64790072886,HH20,individual,sample_1
4120.972831312174,224741.97179534726,HH20,individual,sample_1
4146.100714429931,230251.4482802685,HH20,individual,sample_1
4171.228597547688,235814.6667394951,HH20,individual,sample_1
4196.356480665445,241377.8851987217,HH20,individual,sample_1
4221.484363783203,246987.2341156874,HH20,individual,sample_1
4246.61224690096,252851.5771893628,HH20,individual,sample_1
4271.740130018717,258715.92026303822,HH20,individual,sample_1
4296.868013136474,264580.26333671366,HH20,individual,sample_1
4321.995896254231,269130.30648687837,HH20,individual,sample_1
4347.123779371988,271111.8604956148,HH20,individual,sample_1
4372.251662489745,273093.4145043513,HH20,individual,sample_1
4397.379545607502,275074.9685130878,HH20,individual,sample_1
4422.50742872526,272466.1844262898,HH20,individual,sample_1
4447.635311843017,265684.0998857295,HH20,individual,sample_1
4472.763194960774,258902.0153451692,HH20,individual,sample_1
4497.891078078531,252119.9308046089,HH20,individual,sample_1
4523.018961196289,225490.08268732182,HH20,individual,sample_1
4548.146844314046,190717.66449107454,HH20,individual,sample_1
4573.274727431803,155945.24629482726,HH20,individual,sample_1
4598.4026105495595,121172.82809857996,HH20,individual,sample_1
4623.530493667317,117500.62980417105,HH20,individual,sample_1
4648.658376785074,117500.62980417105,HH20,individual,sample_1
4673.786259902831,117500.62980417105,HH20,individual,sample_1
4698.914143020588,117500.62980417105,HH20,individual,sample_1
4724.042026138346,117500.62980417105,HH20,individual,sample_1
4749.169909256103,117500.62980417105,HH20,individual,sample_1
4774.29779237386,117500.62980417105,HH20,individual,sample_1
4799.425675491617,117500.62980417105,HH20,individual,sample_1
4824.553558609374,117500.62980417105,HH20,individual,sample_1
4849.681441727132,117500.62980417105,HH20,individual,sample_1
4874.809324844889,117500.62980417105,HH20,individual,sample_1
4899.9372079626455,117500.62980417105,HH20,individual,sample_1
4925.065091080402,117500.62980417105,HH20,individual,sample_1
4950.19297419816,117500.62980417105,HH20,individual,sample_1
4975.320857315917,117500.62980417105,HH20,individual,sample_1
5000.448740433674,117500.62980417105,HH20,individual,sample_1
0.0,4136.410798199325,HH20,individual,sample_2
25.127883117757158,7273.060343103205,HH20,individual,sample_2
50.255766235514315,10409.709888007084,HH20,individual,sample_2
75.38364935327147,13546.359432910966,HH20,individual,sample_2
100.51153247102863,16862.27214008227,HH20,individual,sample_2
125.6394155887858,20523.526003812178,HH20,individual,sample_2
150.76729870654293,24184.779867542085,HH20,individual,sample_2
175.8951818243001,27846.033731271993,HH20,individual,sample_2
201.02306494205726,31517.23108667482,HH20,individual,sample_2
226.15094805981443,35193.03450595715,HH20,individual,sample_2
251.2788311775716,38868.83792523947,HH20,individual,sample_2
276.40671429532875,42556.54659790802,HH20,individual,sample_2
301.53459741308586,46706.02978785271,HH20,individual,sample_2
326.662480530843,50855.512977797414,HH20,individual,sample_2
351.7903636486002,55004.996167742116,HH20,individual,sample_2
376.91824676635736,59423.083555228244,HH20,individual,sample_2
402.0461298841145,64304.76806854438,HH20,individual,sample_2
427.1740130018717,69186.4525818605,HH20,individual,sample_2
452.30189611962885,74068.13709517664,HH20,individual,sample_2
477.429779237386,78864.49295132962,HH20,individual,sample_2
502.5576623551432,83625.75131972079,HH20,individual,sample_2
527.6855454729003,88387.00968811197,HH20,individual,sample_2
552.8134285906575,93138.48852062188,HH20,individual,sample_2
577.9413117084147,97705.1954517972,HH20,individual,sample_2
603.0691948261717,102271.90238297252,HH20,individual,sample_2
628.1970779439289,106838.60931414785,HH20,individual,sample_2
653.324961061686,111507.8194092427,HH20,individual,sample_2
678.4528441794432,116336.02849328228,HH20,individual,sample_2
703.5807272972004,121164.23757732187,HH20,individual,sample_2
728.7086104149575,125992.44666136146,HH20,individual,sample_2
753.8364935327147,131057.0952852025,HH20,individual,sample_2
778.9643766504719,136207.56542384316,HH20,individual,sample_2
804.092259768229,141358.03556248383,HH20,individual,sample_2
829.2201428859862,146497.54829994735,HH20,individual,sample_2
854.3480260037434,151502.69605839526,HH20,individual,sample_2
879.4759091215005,156507.84381684317,HH20,individual,sample_2
904.6037922392577,161512.9915752911,HH20,individual,sample_2
929.7316753570149,166453.83882499483,HH20,individual,sample_2
954.859558474772,171304.8300611666,HH20,individual,sample_2
979.9874415925292,176155.8212973384,HH20,individual,sample_2
1005.1153247102864,181006.8125335102,HH20,individual,sample_2
1030.2432078280435,185639.89542885465,HH20,individual,sample_2
1055.3710909458007,190203.72043805386,HH20,individual,sample_2
1080.4989740635579,194767.54544725307,HH20,individual,sample_2
1105.626857181315,199287.3506308603,HH20,individual,sample_2
1130.7547402990722,203413.31639812354,HH20,individual,sample_2
1155.8826234168293,207539.28216538674,HH20,individual,sample_2
1181.0105065345865,211665.24793264997,HH20,individual,sample_2
1206.1383896523434,215373.18668647343,HH20,individual,sample_2
1231.2662727701006,218553.91472773647,HH20,individual,sample_2
1256.3941558878578,221734.64276899953,HH20,individual,sample_2
1281.522039005615,224915.37081026257,HH20,individual,sample_2
1306.649922123372,226962.8730566338,HH20,individual,sample_2
1331.7778052411293,228698.07993682232,HH20,individual,sample_2
1356.9056883588864,230433.28681701084,HH20,individual,sample_2
1382.0335714766436,231710.70458537483,HH20,individual,sample_2
1407.1614545944008,229803.05844150748,HH20,individual,sample_2
1432.289337712158,227895.4122976401,HH20,individual,sample_2
1457.417220829915,225987.76615377274,HH20,individual,sample_2
1482.5451039476723,225066.7440557097,HH20,individual,sample_2
1507.6729870654294,225270.0703900158,HH20,individual,sample_2
1532.8008701831866,225473.39672432188,HH20,individual,sample_2
1557.9287533009438,225676.72305862795,HH20,individual,sample_2
1583.056636418701,227885.36265310764,HH20,individual,sample_2
1608.184519536458,230567.16850779377,HH20,individual,sample_2
1633.3124026542152,233248.9743624799,HH20,individual,sample_2
1658.4402857719724,236103.77293563206,HH20,individual,sample_2
1683.5681688897296,239932.73554752025,HH20,individual,sample_2
1708.6960520074867,243761.69815940844,HH20,individual,sample_2
1733.823935125244,247590.6607712966,HH20,individual,sample_2
1758.951818243001,250768.82871167728,HH20,individual,sample_2
1784.0797013607582,253276.41428662412,HH20,individual,sample_2
1809.2075844785154,255783.99986157092,HH20,individual,sample_2
1834.3354675962726,258291.58543651772,HH20,individual,sample_2
1859.4633507140297,258245.7967235409,HH20,individual,sample_2
1884.591233831787,257692.60324725418,HH20,individual,sample_2
1909.719116949544,257139.40977096747,HH20,individual,sample_2
1934.8470000673012,255680.08231500202,HH20,individual,sample_2
1959.9748831850584,249976.4934417162,HH20,individual,sample_2
1985.1027663028156,244272.9045684304,HH20,individual,sample_2
2010.2306494205727,238569.31569514456,HH20,individual,sample_2
2035.3585325383297,227767.72960786693,HH20,individual,sample_2
2060.486415656087,212215.71727573677,HH20,individual,sample_2
2085.614298773844,196663.70494360692,HH20,individual,sample_2
2110.7421818916014,181111.69261147676,HH20,individual,sample_2
2135.8700650093583,165265.29988025108,HH20,individual,sample_2
2160.9979481271157,149370.72871705738,HH20,individual,sample_2
2186.1258312448726,133476.15755386394,HH20,individual,sample_2
2211.25371436263,119048.4185367672,HH20,individual,sample_2
2236.381597480387,110449.03769862144,HH20,individual,sample_2
